Transforms,Test F1_mean,Test F1_max,Test F1_min
,0.2492376649666123,0.53125,0.048
,0.2355686090225563,0.7157894736842105,0.0
,0.1747744728389889,0.4666666666666667,0.0
,0.1497326565143824,0.3553299492385787,0.0
,0.2098702810285195,0.510948905109489,0.0108695652173913
