Run ID,Transform Init,Transforms,Output Transform,Fold,Best Epoch,Test F1,Test Precision,Test Recall,Test Accuracy,TN,FP,FN,TP
omwvhxdj,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.5, 0.5))",None,3,17,0.41860465116279066,0.26785714285714285,0.9574468085106383,,43,123,2,45
8jbk001a,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.3, 0.3))",None,3,19,0.6944444444444444,1.0,0.5319148936170213,,166,0,22,25
u7bod819,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.1, 0.1))",None,3,9,0.6140350877192982,0.5223880597014925,0.7446808510638298,,134,32,12,35
klriomps,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.09, 0.09))",None,3,20,0.9462365591397848,0.9565217391304348,0.9361702127659576,,164,2,3,44
c7e74ydg,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.03, 0.03))",None,3,19,0.6542056074766355,0.5833333333333334,0.7446808510638298,,141,25,12,35
wehi81os,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))",None,None,3,13,0.3553299492385787,0.23333333333333336,0.7446808510638298,,51,115,12,35
9wio44cg,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.5, 0.5))",None,2,14,0.08108108108108109,0.06382978723404255,0.1111111111111111,,100,44,24,3
wj2z4nuh,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.3, 0.3))",None,2,11,0.4444444444444444,0.8888888888888888,0.2962962962962963,,143,1,19,8
bldatxim,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.1, 0.1))",None,2,17,0.0,0.0,0.0,,132,12,27,0
kzc4oilg,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.09, 0.09))",None,2,18,0.3636363636363636,1.0,0.2222222222222222,,144,0,21,6
